"pair","theta_A","n_post_cells"
"COL_TUN",0.456493652617733,21
"COL_USA",-0.56728742164872,6
"COL_ZWE",-1.37694702345725,16
"COM_EGY",0.919584373732229,8
"CRI_AUT",-0.512549852875539,5
"CRI_BEL",0.902851930326547,5
"CRI_BGR",-1.7297105169514,5
"CRI_CAN",-0.142654804760728,16
"CRI_CHE",-0.179052509782923,4
"CRI_CHL",-0.00374794167256901,16
"CRI_CHN",-0.970470883642728,7
"CRI_CYP",-0.793832689779506,5
"CRI_CZE",-0.514444461821313,5
"CRI_DEU",0.0767133400255132,5
"CRI_DNK",-0.859775574236269,5
"CRI_DOM",1.14400684862541,16
"CRI_ESP",1.08341295859594,5
"CRI_EST",-0.110638256774346,5
"CRI_FIN",0.650954090476214,5
"CRI_FRA",0.435566052576524,5
"CRI_GBR",-0.567404478185345,5
"CRI_GRC",1.55542118578796,5
"CRI_HRV",-0.594978098418813,5
"CRI_HUN",-1.7094705635157,5
"CRI_IRL",0.455052308967174,5
"CRI_ISL",-0.0712885156208179,4
"CRI_ITA",0.662631214300859,5
"CRI_LTU",2.22140359515205,5
"CRI_LUX",0.0879118500302423,5
"CRI_LVA",0.952524462260588,5
"CRI_MEX",0.609371907408855,23
"CRI_MLT",0.437138163535545,5
"CRI_NLD",-0.456061211899795,5
"CRI_NOR",0.325111112841278,4
"CRI_PAN",0.242069591546729,10
"CRI_PER",0.301765406946995,5
"CRI_POL",0.106515997405047,5
"CRI_PRT",0.173042335404293,5
"CRI_ROU",-1.00057094907006,5
"CRI_SGP",-0.826851008612315,5
"CRI_SVK",-0.594056474439723,5
"CRI_SVN",0.947598342894495,5
"CRI_SWE",-0.95444827863658,5
"CRI_USA",0.159630747320501,9
"CUB_COL",-0.13117964653218,21
"CUB_MAR",1.50365412836247,21
"CUB_PAN",-0.562103750995683,4
"CUB_PRY",2.55202164338506,19
"CUB_SLV",-0.0377383497904515,6
"CUB_URY",-0.642690291432249,19
"CUB_VEN",2.71802076158097,15
"CYM_BGR",-3.80202952795062,7
"CYM_CZE",-2.8909692984983,13
"CYM_HUN",-4.84980472291587,13
"CYM_POL",-3.49900445740548,13
"CYM_SVK",-7.40557880271684,9
"CYM_SVN",-1.83980711253172,8
"CYP_ABW",-0.903647125579375,10
"CYP_ALB",-1.98043057108627,12
"CYP_AND",-2.9692730828861,13
"CYP_ANT",0.0544659125963161,5
"CYP_ATG",1.96674208503123,10
"CYP_AUT",-0.221223907929002,23
"CYP_BGR",-0.582813825850774,14
"CYP_BHS",-0.216577292805713,10
"CYP_BIH",-1.58619663794247,10
"CYP_BLZ",0.851178112725304,10
"CYP_BMU",-5.10092865084675,5
"CYP_BRB",-0.185682238896681,10
"CYP_CHE",0.166687569787864,14
"CYP_CHL",1.12090610799532,14
"CYP_CMR",-2.40808739450052,4
"CYP_COL",-4.31521189364888,5
"CYP_CRI",-2.43047142019243,5
"CYP_CZE",0.257568054773384,14
"CYP_DMA",-0.61793818089252,10
"CYP_DOM",-2.28582848782402,10
"CYP_DZA",-0.302513547675713,14
"CYP_EGY",-0.666254793071231,14
"CYP_EST",2.49635529977135,14
"CYP_FIN",0.172145910635261,23
"CYP_FJI",-3.29599649762144,9
"CYP_FLK",-5.90348777096709,3
"CYP_FRO",-2.77509458076205,6
"CYP_GEO",-0.445754092081742,4
"CYP_GRD",-1.07047580931572,9
"CYP_GRL",-5.82330877849065,12
"CYP_GTM",-0.0671817680787199,5
"CYP_GUY",-2.38290999276689,10
"CYP_HND",0.909949367278273,5
"CYP_HRV",-1.85633433265452,14
"CYP_HUN",1.38087924791015,14
"CYP_ISL",-0.0811515440595575,14
"CYP_ISR",-0.251939358166056,14
"CYP_JAM",-1.80180960633645,10
"CYP_JOR",-1.80901050852426,14
"CYP_KNA",3.18656784093012,10
"CYP_KOR",1.20371988616817,7
"CYP_LBN",-2.40708392612644,14
"CYP_LCA",-2.01892136776709,8
"CYP_LTU",-0.658560154001583,14
"CYP_LVA",1.96407613180346,14
"CYP_MAR",-2.48024067566539,14
"CYP_MDA",-0.781632226160724,4
"CYP_MDG",-0.471905463142858,6
"CYP_MEX",-2.79248564942024,14
"CYP_MKD",-2.96498343462175,14
"CYP_MLT",1.15776310116436,14
"CYP_MSR",-5.83388718380507,3
"CYP_MUS",0.0524168146022805,6
"CYP_NCL",-1.73327542078478,14
"CYP_NIC",-2.80029817786599,5
"CYP_NOR",0.100405814776427,14
"CYP_PAN",1.61076571392742,5
"CYP_PER",-1.36132193222552,5
"CYP_PNG",-1.07318878584446,7
"CYP_POL",0.396966711395441,14
"CYP_PSE",-1.22660156123863,14
"CYP_PYF",0.911674467752449,14
"CYP_ROU",1.03888228367966,14
"CYP_SLV",-4.26052481669898,5
"CYP_SRB",-0.405618829931984,8
"CYP_SUR",-2.77074713551192,9
"CYP_SVK",0.895465153346275,14
"CYP_SVN",-0.970171732853485,14
"CYP_SWE",0.737763086989157,23
"CYP_SYC",1.18140887216581,6
"CYP_SYR",-2.74239715816988,14
"CYP_TTO",-2.36404697989422,10
"CYP_TUN",-1.49630239483436,14
"CYP_TUR",-0.904742192743176,14
"CYP_UKR",-1.36972417869213,4
"CYP_VCT",-0.223936156740957,10
"CYP_ZAF",0.0981437478799202,14
"CYP_ZWE",0.903338649188983,6
"CZE_ABW",-1.04628504132411,14
"CZE_AIA",0.234864612931623,12
"CZE_ALB",-0.261166561764748,12
"CZE_AND",0.484408462082855,14
"CZE_ANT",-0.688990646033814,5
"CZE_ATG",-0.7480044246699,10
"CZE_BHS",-3.24705099058145,10
"CZE_BIH",-1.15243283513583,10
"CZE_BLZ",-0.165503871210065,10
"CZE_BMU",-2.69050552946411,14
"CZE_BRB",-2.44300064615574,10
"CZE_CHL",0.886380900067377,14
"CZE_CMR",-0.88672211343235,4
"CZE_COL",-0.245510610303239,5
"CZE_CRI",0.506138715228599,5
"CZE_CYM",-1.57269231215038,13
"CZE_CYP",1.07447902161247,14
"CZE_DMA",-2.43433457660886,8
"CZE_DOM",-1.64571695643654,10
"CZE_DZA",0.186685720911216,14
"CZE_EGY",0.186246154615858,14
"CZE_EST",0.0103071310625298,20
"CZE_FJI",-2.87496904170181,9
"CZE_FRO",1.58516117344351,14
"CZE_GEO",-0.53017892403495,4
"CZE_GRD",-1.86006062203959,10
"CZE_GRL",1.02736232250667,14
"CZE_GTM",-0.790662394619997,5
"CZE_GUY",-0.849027914590105,10
"CZE_HND",-0.101774301832936,5
"CZE_HRV",-0.210093501281553,15
"CZE_IOT",-0.633920245245712,6
"CZE_ISR",0.0381045173987139,21
"CZE_JAM",-1.59548908785174,10
"CZE_JOR",-0.630149608198225,14
"CZE_KNA",-1.9741528370454,10
"CZE_KOR",0.340153782817743,7
"CZE_LBN",-1.42211719646537,14
"CZE_LCA",-2.88380257339096,10
"CZE_LTU",0.0948527321207568,21
"CZE_LVA",0.901580118399602,21
"CZE_MAR",0.408766538587347,14
"CZE_MDA",-0.120646544893333,4
"CZE_MDG",0.617433950718533,6
"CZE_MEX",0.253922381280095,14
"CZE_MKD",-0.284153768377136,14
"CZE_MLT",0.0719245664072181,14
"CZE_MSR",-2.89098660940736,3
"CZE_MUS",0.684167641586726,6
"CZE_MYT",-1.25206420958566,8
"CZE_NCL",0.138162118823886,14
"CZE_NIC",0.475105206387576,5
"CZE_PAN",-0.118357871913774,5
"CZE_PER",0.0800239927070178,5
"CZE_PNG",1.69014899950255,9
"CZE_PSE",0.0772880593972346,14
"CZE_PYF",-0.148349640817984,14
"CZE_SHN",-3.67658176701477,4
"CZE_SLV",-1.3167461028115,5
"CZE_SMR",-1.41798791992333,13
"CZE_SRB",0.128975050045773,8
"CZE_SUR",-1.19985600333719,10
"CZE_SYC",-0.406927148918109,6
"CZE_SYR",-1.93714498136208,14
"CZE_TCA",-0.115746865777381,13
"CZE_TTO",-1.53683268984279,10
"CZE_TUN",-0.274186698939377,14
"CZE_TUR",0.350436997152539,20
"CZE_UKR",-0.550649984954133,4
"CZE_VCT",-1.1630448202427,10
"CZE_VGB",0.507046657270707,11
"CZE_WLF",-2.50157174649435,3
"CZE_ZAF",0.736251364333609,14
"CZE_ZWE",-0.855994372046502,6
"DEU_ALB",0.0443790802067332,12
"DEU_ATG",-2.35881531635246,10
"DEU_BGR",0.0882319873173746,24
"DEU_BHS",-1.60435856642064,10
"DEU_BIH",-0.523290943078354,10
"DEU_BLZ",0.132836937729882,10
"DEU_BRB",-0.383851632783443,10
"DEU_CHL",1.0357907181163,15
"DEU_CMR",-0.669429923453823,4
"DEU_COL",-0.281473314521912,5
"DEU_CRI",0.273642683748169,5
"DEU_DMA",-0.899883773565201,10
"DEU_DOM",0.131308475357823,10
"DEU_FJI",-0.843394162553044,9
"DEU_FRO",0.279379171716587,26
"DEU_GEO",-0.26053693090816,4
"DEU_GRD",-0.541559548042707,10
"DEU_GTM",-0.216802448493449,5
"DEU_GUY",-0.39705389614528,10
"DEU_HND",-0.178271557800167,5
"DEU_HRV",0.133560028948456,16
"DEU_HUN",-0.349082178506805,26
"DEU_JAM",0.17584240035605,10
"DEU_JOR",-0.459925265330444,16
"DEU_KNA",2.30618374025287,10
"DEU_KOR",0.142094665135557,7
"DEU_LCA",-1.5240072586922,10
"DEU_MDA",0.0352108547027761,4
"DEU_MDG",-0.273974736601201,6
"DEU_MEX",-0.78540060672145,18
"DEU_MKD",-0.333339268926791,17
"DEU_MUS",-0.134051223687405,6
"DEU_NIC",0.0480615034650805,5
"DEU_PAN",0.497143282621961,5
"DEU_PER",0.123198570442277,5
"DEU_PNG",-0.478173296499656,9
"DEU_POL",0.35484963945202,26
"DEU_ROU",1.96478685807376,25
"DEU_SLV",-0.448738533015278,5
"DEU_SRB",0.216013867648294,8
"DEU_SUR",-0.295916182264503,10
"DEU_SYC",-0.812770933195065,6
"DEU_TTO",-0.907577950157984,10
"DEU_UKR",-0.0288368755592581,4
"DEU_VCT",-1.11667844326799,10
"DEU_VGB",1.53374532790921,11
"DEU_ZAF",1.574294033017,18
"DEU_ZWE",-1.2770337686071,6
"DJI_EGY",0.0610579351430717,19
"DJI_MDG",-1.61737754723131,15
"DMA_AUT",-1.18995083328066,10
"DMA_BEL",-2.43309953953479,10
"DMA_CYP",-2.74301980708727,5
"DMA_CZE",0.613022916939667,10
"DMA_DEU",-1.27204152677257,10
"DMA_DNK",-0.831542854877638,10
"DMA_ESP",-0.269221805476364,10
"DMA_EST",-1.59276504181966,7
"DMA_FIN",-2.29786072799184,7
"DMA_FRA",0.409641052098317,10
"DMA_GBR",-2.28519500003868,10
"DMA_GRC",-3.29926915064672,5
"DMA_HTI",-0.340102811479427,7
"DMA_HUN",-2.02374033097039,8
"DMA_IRL",-2.99033240546947,10
"DMA_ITA",-3.19990780967456,10
"DMA_LTU",-2.40728498226067,7
"DMA_LUX",-2.3133272787911,8
"DMA_LVA",-0.525749778354573,5
"DMA_NLD",0.261558720684099,10
"DMA_POL",-1.19496935165072,10
"DMA_ROU",-2.28044330068163,7
"DMA_SVK",0.647162214190705,10
"DMA_SVN",-0.0419009389507858,8
"DMA_SWE",-0.629597818499128,10
"DNK_ALB",-1.22392116809826,12
"DNK_ATG",-1.54555141569052,10
"DNK_BGR",0.186249902501974,24
"DNK_BHS",-2.99346969973831,10
"DNK_BIH",-0.991869542356624,10
"DNK_BLZ",-0.582834728071477,10
"DNK_BRB",-0.900406883943317,10
"DNK_CHL",0.985838014081065,15
"DNK_CMR",-0.19202370085075,4
"DNK_COL",0.0128203031148667,5
"DNK_CRI",0.75798309324441,5
"DNK_DMA",-0.176736692567283,10
"DNK_DOM",-0.630990482460978,10
"DNK_FJI",0.158793090684696,9
"DNK_FRO",-1.93926653837773,26
"DNK_GEO",-0.467543805527999,4
"DNK_GRD",-0.72462587293383,10
"DNK_GTM",-0.155943844633017,5
"DNK_GUY",0.194087645880374,10
"DNK_HND",0.0780009156646435,5
"DNK_HRV",0.148328233944769,16
"DNK_HUN",-0.498730433324543,26
"DNK_JAM",-0.394802845302026,10
"DNK_JOR",-1.02606200091979,16
"DNK_KNA",-1.66077205449523,10
"DNK_KOR",-0.210946002917451,7
"DNK_LCA",-2.03355709580262,10
"DNK_MDA",0.0678494187656173,4
"DNK_MDG",-0.910462573116962,6
"DNK_MEX",-0.981523146712168,18
"DNK_MKD",-1.09805166068566,17
"DNK_MUS",-0.239062972947522,6
"DNK_NIC",-0.833612740615385,5
"DNK_PAN",-0.332889314438822,5
"DNK_PER",0.139057660795028,5
"DNK_PNG",-0.514223168025501,9
"DNK_POL",-0.163526172193938,26
"DNK_ROU",2.23148702162169,25
"DNK_SLV",-0.181604685716482,5
"DNK_SRB",1.10301101659646,8
"DNK_SUR",0.257842809135592,10
"DNK_SYC",0.121668532940923,6
"DNK_TTO",-0.764135686394097,10
"DNK_UKR",-0.081498599181576,4
"DNK_VCT",-0.749414544309825,10
"DNK_VGB",0.192653868009179,11
"DNK_ZAF",0.413496230545101,18
"DNK_ZWE",0.711941759990086,6
"DOM_AUT",-0.291019070982611,10
"DOM_BEL",-0.937050417206037,10
"DOM_BGR",0.0288197335934837,10
"DOM_CRI",0.615399513219342,16
"DOM_CYP",-1.18002753660209,10
"DOM_CZE",-0.871181311456588,10
"DOM_DEU",-0.844598108984269,10
"DOM_DNK",-0.6217197715101,10
"DOM_ESP",-0.60015464458817,10
"DOM_EST",0.623225357493847,10
"DOM_FIN",-3.79368503609945,10
"DOM_FRA",-1.11074904260149,10
"DOM_GBR",-0.529412712285146,10
"DOM_GRC",-1.38036220957276,10
"DOM_GTM",1.55529962041172,17
"DOM_HND",-0.591997888612655,17
"DOM_HRV",-2.12977384351408,5
"DOM_HUN",-2.61730691140121,10
"DOM_IRL",-0.659380946391043,10
"DOM_ITA",-1.10579917145054,10
"DOM_LTU",-2.02236140548207,10
"DOM_LUX",1.17114129180172,10
"DOM_LVA",-1.82370055034073,10
"DOM_MLT",-1.15186405931616,10
"DOM_NIC",1.09638692938185,16
"DOM_NLD",-0.949789157561079,10
"DOM_POL",-0.270906870736031,10
"DOM_PRT",-1.10911631287667,10
"DOM_ROU",-1.36186486100684,10
"DOM_SLV",-0.0743137241164345,17
"DOM_SVK",-0.459443023954512,10
"DOM_SVN",-0.126101724942863,10
"DOM_SWE",-0.209517729417374,10
"DOM_USA",-1.11185151631852,11
"DZA_ARE",-0.208116307150201,9
"DZA_AUT",-2.59911919456729,23
"DZA_BGR",-3.42471911941896,11
"DZA_BHR",1.92273874773618,9
"DZA_COL",-0.680316655620866,20
"DZA_CYP",-3.05636242479659,14
"DZA_CZE",-2.97875771957013,14
"DZA_EST",-1.6253095881997,12
"DZA_FIN",-5.81154195100827,22
"DZA_HRV",1.2607841256968,5
"DZA_HUN",-3.44246886202976,14
"DZA_JOR",0.578006542723845,9
"DZA_KWT",-1.30753839164486,9
"DZA_LBN",0.823151288680498,9
"DZA_LTU",-3.36752103929064,12
"DZA_MLT",-1.86630908658984,14
"DZA_OMN",-2.27369978098892,8
"DZA_POL",-2.75900892218343,14
"DZA_QAT",0.593913844074234,9
"DZA_SAU",0.184944594985881,9
"DZA_SVK",-1.97923970007132,14
"DZA_SVN",-3.39877191727663,14
"DZA_SWE",-2.58507640273354,23
"DZA_SYR",0.745080568329422,7
"DZA_YEM",-0.259240176571673,6
"ECU_MAR",-0.349073257454319,21
"ECU_PAN",0.0702856386431071,6
"EGY_ARE",1.32535544500764,20
"EGY_AUT",1.17382592066916,23
"EGY_BDI",2.09129477355474,19
"EGY_BGR",1.38590747469568,11
"EGY_BHR",1.19688471827169,20
"EGY_CHE",0.0519914450666551,11
"EGY_COD",1.05561068573393,19
"EGY_COL",0.675810758294655,21
"EGY_CYP",-0.579225618185601,14
"EGY_CZE",0.346153053719453,14
"EGY_DJI",1.38500664159136,19
"EGY_ERI",6.82360037436261,19
"EGY_EST",1.94812038056005,14
"EGY_ETH",0.881274121282161,19
"EGY_FIN",-0.160591762008851,23
"EGY_HRV",0.186347006239727,5
"EGY_HUN",-0.0190097308760788,14
"EGY_ISL",0.566276203356851,11
"EGY_KEN",2.47504309746267,19
"EGY_KWT",0.439087535453259,20
"EGY_LBN",1.08191384022853,20
"EGY_LTU",3.11287297017072,14
"EGY_LVA",2.59938561664856,14
"EGY_MDG",2.15732543400411,19
"EGY_MLT",0.32687411483105,14
"EGY_MMR",-2.49161091954172,17
"EGY_MUS",2.80574637948033,19
"EGY_MWI",4.59306399383878,19
"EGY_NOR",-0.0171298489488634,11
"EGY_OMN",0.11026759970166,20
"EGY_POL",1.88070972259982,14
"EGY_QAT",0.0717198526434597,20
"EGY_RWA",3.00723255792936,19
"EGY_SAU",0.140253714712877,20
"EGY_SVK",1.48304274069721,14
"EGY_SVN",-0.143157579430895,14
"EGY_SWE",-0.0913384311872671,23
"EGY_SYC",3.03288764659458,17
"EGY_UGA",1.55571699244171,19
"EGY_VEN",-1.93531250555575,19
"EGY_ZMB",1.05299705684928,19
"ESP_ALB",0.183694459818907,12
"ESP_ATG",-1.95616166757491,10
"ESP_BGR",1.73312713051316,24
"ESP_BHS",-2.23372858181212,10
"ESP_BIH",-0.208756134154515,10
"ESP_BLZ",-0.597011867643123,10
"ESP_BRB",-0.243942644445961,10
"ESP_CHL",0.604141063772869,15
"ESP_CMR",0.0647822306827166,4
"ESP_COL",-0.223333888468807,5
"ESP_CRI",0.117260241612519,5
"ESP_DMA",-1.28878374647589,10
"ESP_DOM",-0.216805190561199,10
"ESP_FJI",0.0724348784301317,9
"ESP_FRO",-0.817658007310234,26
"ESP_GEO",0.382186543967508,4
"ESP_GRD",-0.622026408787442,10
"ESP_GTM",0.13757933846161,5
"ESP_GUY",-0.546013863315539,10
"ESP_HND",-0.342294046964559,5
"ESP_HRV",0.88959878696147,16
"ESP_HUN",0.793952776118088,26
"ESP_JAM",0.279097601883293,10
"ESP_JOR",-0.138708273995679,16
"ESP_KNA",-2.04479704568447,10
"ESP_KOR",0.416585889107258,7
"ESP_LCA",-0.768997033209097,10
"ESP_MDA",0.359746934484468,4
"ESP_MDG",0.0438866875823865,6
"ESP_MEX",-0.995189343841154,18
"ESP_MKD",0.491299421863128,17
"ESP_MUS",0.48371759744992,6
"ESP_NIC",-0.678485665408441,5
"ESP_PAN",0.0934445230292336,5
"ESP_PER",0.264400640927165,5
"ESP_PNG",-1.23643865260377,9
"ESP_POL",1.55068265971798,26
"ESP_ROU",3.34097473233969,25
"ESP_SLV",-0.103386522327213,5
"ESP_SRB",0.574030286374088,8
"ESP_SUR",-0.332828119699918,10
"ESP_SYC",0.194415543297417,6
"ESP_TTO",-1.36762540699921,10
"ESP_UKR",0.130875515462149,4
"ESP_VCT",-2.89416423826257,10
"ESP_VGB",-0.975180364769936,11
"ESP_ZAF",1.40776133036612,18
"ESP_ZWE",-0.879358439475075,6
"EST_ALB",2.16358035365481,12
"EST_AND",-2.6193304220034,14
"EST_ANT",1.11901928581347,5
"EST_ATG",-2.6351053585603,10
"EST_BGR",1.27679433502692,16
"EST_BHS",-1.22790499888997,10
"EST_BIH",0.311730927499705,10
"EST_BLZ",-3.70802194819601,10
"EST_BMU",-7.07410415218952,9
"EST_BRB",-0.313497309834496,10
"EST_CHL",1.59968885106113,14
"EST_CMR",0.803048621319502,4
"EST_COL",-0.543919202761136,5
"EST_CRI",-1.3121013559828,5
"EST_CYM",-4.3696714543982,6
"EST_CYP",0.70841752399998,14
"EST_CZE",0.416924408019212,20
"EST_DMA",-1.88756727763352,10
"EST_DOM",-0.435206920839005,10
"EST_DZA",0.309423293282521,14
"EST_EGY",-0.313902413973588,14
"EST_GEO",-0.144127826959462,4
"EST_GRD",-6.15679501751129,6
"EST_GRL",1.37006167669658,12
"EST_GTM",-0.658709671596882,5
"EST_GUY",-0.0642331322368534,9
"EST_HND",-1.26143034898705,5
"EST_HRV",1.2696282754242,14
"EST_HUN",0.336807381759895,17
"EST_ISR",0.304199565047367,14
"EST_JAM",-2.8332706194865,10
"EST_JOR",0.323320671296356,14
"EST_KOR",1.0606755937859,7
"EST_LBN",1.31554104696207,14
"EST_MAR",0.248558534835882,14
"EST_MDA",-0.9056743156144,4
"EST_MDG",0.338493831048127,6
"EST_MEX",0.226210818081578,14
"EST_MKD",-0.581576876814763,14
"EST_MLT",-0.151864622505369,14
"EST_MUS",0.388138081432353,6
"EST_MYT",-2.32310606773743,3
"EST_NCL",1.21441786359146,14
"EST_NIC",-0.0658403849467833,5
"EST_PAN",-2.84211454305747,5
"EST_PER",0.159939922898705,5
"EST_PNG",-1.22498361972775,5
"EST_POL",0.187837242004731,14
"EST_PYF",-0.647571667007979,14
"EST_ROU",1.17748160260813,14
"EST_SLV",-0.751293847368602,5
"EST_SRB",0.713665505170767,8
"EST_SUR",1.16496560725938,8
"EST_SVK",0.249687972863392,20
"EST_SVN",1.98890027849382,21
"EST_SYC",-1.25930523419106,6
"EST_SYR",-0.527443164271407,14
"EST_TTO",-1.64635840820424,10
"EST_TUN",0.926209522862531,14
"EST_TUR",-0.38144687535087,20
"EST_VCT",-3.56240945375268,10
"EST_VGB",-0.877576846041803,9
"EST_ZAF",0.809720038960848,14
"EST_ZWE",2.89293953382532,6
"ETH_EGY",0.471909942958373,19
"FIN_ABW",0.461671842328472,23
"FIN_ALB",-0.795969889856679,12
"FIN_ANT",-0.0670941823573161,14
"FIN_ATG",-1.72553024404466,10
"FIN_BHS",-0.907161080005451,10
"FIN_BIH",-0.292419530643283,10
"FIN_BLZ",-1.83653738723539,10
"FIN_BMU",-6.73703142093842,23
"FIN_BRB",-2.20796326322875,10
"FIN_CHL",0.987343144903174,15
"FIN_CMR",-0.90420065116366,4
"FIN_COL",-0.557150051846092,5
"FIN_CRI",0.0578182960266162,5
"FIN_CYP",0.189919443088911,23
"FIN_DMA",-1.74054438262118,9
"FIN_DOM",-0.217693602498212,10
"FIN_DZA",-0.090367341972422,23
"FIN_EGY",0.0703203915188296,23
"FIN_FJI",0.0354078444734296,9
"FIN_FLK",-1.63690962404508,15
"FIN_FRO",-0.470999076724211,23
"FIN_GEO",-0.50697149706082,4
"FIN_GRD",-3.69718120492811,10
"FIN_GRL",-0.206398840440592,23
"FIN_GTM",-0.0175196116102547,5
"FIN_GUY",-0.632633135964633,10
"FIN_HND",-1.23196101653477,5
"FIN_HRV",0.391610714765388,16
"FIN_ISR",-0.721754780442977,25
"FIN_JAM",-1.17406067923827,10
"FIN_JOR",0.641761842501837,16
"FIN_KNA",-0.119440436171674,10
"FIN_KOR",0.871881033957951,7
"FIN_LBN",-1.02288366258004,23
"FIN_LCA",-3.80462950430248,10
"FIN_MAR",0.121399527255966,23
"FIN_MDA",-0.144363961433431,4
"FIN_MDG",-0.783232670865047,6
"FIN_MEX",-0.587736194862449,18
"FIN_MKD",0.104843723092159,17
"FIN_MLT",-1.29274901215493,23
"FIN_MUS",-2.10677977866525,6
"FIN_NIC",-1.35296846910103,5
"FIN_PAN",-0.329267073258342,5
"FIN_PER",0.237425391848205,5
"FIN_PNG",-1.07090940764031,9
"FIN_ROU",3.11184848387742,25
"FIN_SLV",-0.92890925319067,5
"FIN_SRB",0.810008613897174,8
"FIN_SUR",0.270075619853646,10
"FIN_SYC",-0.799911118818229,6
"FIN_SYR",-1.03794337384074,23
"FIN_TTO",-1.16133239935689,10
"FIN_TUN",-0.406818775488046,23
"FIN_TUR",0.706594502394966,26
"FIN_UKR",-0.367653782635969,4
"FIN_VCT",-2.52157962434597,10
"FIN_VGB",1.60620882436992,11
"FIN_ZWE",-0.651198055633684,6
"FJI_AUT",-1.40892455515669,9
"FJI_BEL",-3.78269352828738,9
"FJI_BGR",0.938413126838321,8
"FJI_CYP",0.532413722541527,5
"FJI_CZE",0.53548707573626,9
"FJI_DEU",-0.831391369203903,9
"FJI_DNK",-2.5201409840946,9
"FJI_ESP",0.982166068402799,9
"FJI_EST",-4.74572444519904,7
"FJI_FIN",-3.60335083026263,9
"FJI_FRA",-0.421646754390391,9
"FJI_GBR",-1.37646685814898,9
"FJI_GRC",-4.11244321523028,3
"FJI_HUN",-2.5260086083155,5
"FJI_IRL",-0.344622022227962,9
"FJI_ITA",-0.242980727962422,9
"FJI_MLT",-0.35531809218353,5
"FJI_NLD",0.0691621244276079,9
"FJI_POL",0.449845988436694,9
"FJI_PRT",-1.74477577965668,8
"FJI_ROU",-0.249224431462242,3
"FJI_SVK",-2.16655929393826,8
"FJI_SVN",-0.601749893113576,9
"FJI_SWE",-0.848545607740022,9
"FLK_CZE",-1.35347050037868,14
"FLK_HUN",-1.17253587757269,3
"FLK_LTU",0.769949918228601,6
"FLK_SVN",-0.841755915835607,14
"FRA_ALB",-0.158217641602486,12
"FRA_ATG",0.734426771859865,10
"FRA_BGR",2.42584997205869,24
"FRA_BHS",-1.25403514124097,10
"FRA_BIH",-0.227652420671694,10
"FRA_BLZ",-1.07459452414243,10
"FRA_BRB",0.123428472019366,10
"FRA_CHL",0.887733574455183,15
"FRA_CMR",-0.82756329528479,4
"FRA_COL",-0.314074748088001,5
"FRA_CRI",-0.29246259637879,5
"FRA_DMA",-0.271981351350429,10
"FRA_DOM",0.140212546416356,10
"FRA_FJI",0.393100751725803,9
"FRA_GEO",-0.0763145154967166,4
"FRA_GRD",-0.488739522319056,10
"FRA_GTM",-0.183820113970039,5
"FRA_GUY",-1.64287403114352,10
"FRA_HND",-0.295457722835649,5
"FRA_HRV",0.242565142410818,16
"FRA_HUN",2.65433812762452,26
"FRA_JAM",-0.357410643665529,10
"FRA_JOR",-0.378622920562281,16
"FRA_KNA",-0.827101339688281,10
"FRA_KOR",0.103926281730539,7
"FRA_LCA",-1.38114015711924,10
"FRA_MDA",0.0666572247107082,4
"FRA_MDG",-0.461399944825704,6
"FRA_MEX",-1.24470063766295,18
"FRA_MKD",-0.34374258365371,17
"FRA_MUS",-0.120245927927175,6
"FRA_NIC",-0.179361704410525,5
"FRA_PAN",0.406310478814156,5
"FRA_PER",-0.027593657990359,5
"FRA_PNG",0.390516719222747,9
"FRA_POL",1.79537611241209,26
"FRA_ROU",1.88446713667877,25
"FRA_SLV",-0.83121991069009,5
"FRA_SRB",0.236276210764424,8
"FRA_SUR",-0.157164128287258,10
"FRA_SYC",0.51075886648797,6
"FRA_TTO",-0.519065186738291,10
"FRA_UKR",0.165353168904429,4
"FRA_VCT",-1.70227050041476,10
"FRA_VGB",1.1069289759371,11
"FRA_ZAF",0.951597784348753,18
"FRA_ZWE",-0.644940787006762,6
"FRO_BGR",1.44314384950787,11
"FRO_CHE",-1.39824474678702,23
"FRO_CYP",0.415141934485606,6
"FRO_CZE",0.680763149989155,14
"FRO_DEU",-2.40889487445532,26
"FRO_DNK",-1.02066379598044,26
"FRO_FIN",-3.05416021475951,23
"FRO_FRA",3.55561683945708,26
"FRO_GBR",3.15737056323324,26
"FRO_GRC",-2.96797292179986,26
"FRO_ISL",1.60968906300952,25
"FRO_LTU",-0.55815034876002,14
"FRO_NOR",1.45991165094297,25
"FRO_PRT",-2.55959057254671,23
"FRO_ROU",-2.15717830042166,8
"FRO_SVK",0.106958585174767,14
"FRO_SVN",-0.252113391499409,14
"FRO_SWE",-0.603155356635337,23
"GAB_CAF",3.14753423472213,18
"GAB_CMR",0.673688249715648,18
"GAB_COG",4.34617004245947,19
"GAB_GNQ",1.40685808484559,8
"GBR_ALB",-0.423963411574354,12
"GBR_ATG",-0.888780704537838,10
"GBR_BGR",2.51540255736937,24
"GBR_BHS",-0.847781010186807,10
"GBR_BIH",-0.177617829288814,10
"GBR_BLZ",-0.81112043396411,10
"GBR_BRB",-0.489020962757535,10
"GBR_CHL",0.819003452100585,15
"GBR_CMR",-0.518799046015434,4
"GBR_COL",-0.272145320444749,5
"GBR_CRI",0.125892769106462,5
"GBR_DMA",-0.592347842914632,10
"GBR_DOM",0.256361415546606,10
